 # x0 xt v phi E ni ne rho nhot ncold nss difnor dWhot SWhot charge
    -13.3234	     16.0003	 1.2205	 1.384719	 0.011637	  0.25087181	  0.25039411	  0.00047770	  0.25039411	  0.00000000	  0.26713347
    -13.2701	     16.2131	 1.2262	 1.387205	 0.011738	  0.25025124	  0.24977237	  0.00047887	  0.24977237	  0.00000000	  0.26599940
    -13.2170	     16.4255	 1.2318	 1.389709	 0.011840	  0.24962764	  0.24914773	  0.00047991	  0.24914773	  0.00000000	  0.26487187
    -13.1641	     16.6375	 1.2374	 1.392231	 0.011942	  0.24900105	  0.24852023	  0.00048082	  0.24852023	  0.00000000	  0.26375079
    -13.1115	     16.8493	 1.2430	 1.394771	 0.012044	  0.24837148	  0.24788988	  0.00048160	  0.24788988	  0.00000000	  0.26263612
    -13.0590	     17.0607	 1.2486	 1.397328	 0.012146	  0.24773896	  0.24725672	  0.00048224	  0.24725672	  0.00000000	  0.26152777
    -13.0068	     17.2719	 1.2542	 1.399903	 0.012248	  0.24710354	  0.24662079	  0.00048275	  0.24662079	  0.00000000	  0.26042570
    -12.9547	     17.4827	 1.2597	 1.402496	 0.012350	  0.24646523	  0.24598212	  0.00048312	  0.24598212	  0.00000000	  0.25932984
    -12.9029	     17.6933	 1.2652	 1.405107	 0.012451	  0.24582409	  0.24534074	  0.00048335	  0.24534074	  0.00000000	  0.25824013
    -12.8513	     17.9035	 1.2707	 1.407736	 0.012553	  0.24518013	  0.24469669	  0.00048344	  0.24469669	  0.00000000	  0.25715651
    -12.7999	     18.1135	 1.2761	 1.410382	 0.012654	  0.24453340	  0.24405001	  0.00048339	  0.24405001	  0.00000000	  0.25607891
    -12.7487	     18.3232	 1.2816	 1.413046	 0.012756	  0.24388393	  0.24340073	  0.00048320	  0.24340073	  0.00000000	  0.25500729
    -12.6977	     18.5326	 1.2870	 1.415728	 0.012857	  0.24323177	  0.24274890	  0.00048287	  0.24274890	  0.00000000	  0.25394157
    -12.6469	     18.7417	 1.2924	 1.418427	 0.012958	  0.24257696	  0.24209456	  0.00048239	  0.24209456	  0.00000000	  0.25288170
    -12.5963	     18.9505	 1.2977	 1.421144	 0.013058	  0.24191953	  0.24143775	  0.00048178	  0.24143775	  0.00000000	  0.25182763
    -12.5459	     19.1591	 1.3031	 1.423878	 0.013159	  0.24125953	  0.24077851	  0.00048102	  0.24077851	  0.00000000	  0.25077930
    -12.4957	     19.3674	 1.3084	 1.426629	 0.013259	  0.24059701	  0.24011689	  0.00048012	  0.24011689	  0.00000000	  0.24973665
    -12.4457	     19.5755	 1.3137	 1.429398	 0.013359	  0.23993200	  0.23945293	  0.00047908	  0.23945293	  0.00000000	  0.24869963
    -12.3959	     19.7833	 1.3189	 1.432185	 0.013458	  0.23926456	  0.23878667	  0.00047789	  0.23878667	  0.00000000	  0.24766819
    -12.3463	     19.9908	 1.3242	 1.434988	 0.013557	  0.23859474	  0.23811817	  0.00047657	  0.23811817	  0.00000000	  0.24664226
    -12.2969	     20.1981	 1.3294	 1.437809	 0.013656	  0.23792258	  0.23744747	  0.00047511	  0.23744747	  0.00000000	  0.24562181
    -12.2478	     20.4052	 1.3346	 1.440647	 0.013754	  0.23724812	  0.23677461	  0.00047351	  0.23677461	  0.00000000	  0.24460676
    -12.1988	     20.6120	 1.3398	 1.443501	 0.013852	  0.23657143	  0.23609966	  0.00047177	  0.23609966	  0.00000000	  0.24359709
    -12.1500	     20.8186	 1.3450	 1.446373	 0.013949	  0.23589256	  0.23542266	  0.00046990	  0.23542266	  0.00000000	  0.24259273
    -12.1014	     21.0249	 1.3501	 1.449261	 0.014046	  0.23521155	  0.23474366	  0.00046790	  0.23474366	  0.00000000	  0.24159363
    -12.0529	     21.2310	 1.3552	 1.452166	 0.014142	  0.23452846	  0.23406271	  0.00046576	  0.23406271	  0.00000000	  0.24059975
    -12.0047	     21.4369	 1.3603	 1.455088	 0.014238	  0.23384335	  0.23337986	  0.00046349	  0.23337986	  0.00000000	  0.23961103
